query,Post ID,Post Content,nickname,link
污染; 2018-02-19; 1; 10,11,		【中国只有大幅度降低污染物浓度，才能提升健康状况 | 专访】室外空气污染导致全球每年450万人过早死亡，研究污染物如何进入和损伤人体将有助于减少疾病和死亡人数。虽然公共卫生专家通过统计学方法已经揭示了空气污染与疾病和死亡的关系，但是很少有科学家研究空气污染和疾病的直接关系。		,happyleona,//weibo.com/5705191799/FAxv0vmS1?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,12,	  【中国只有大幅度降低污染物浓度，才能提升健康状况 | 专访】室外空气污染导致全球每年450万人过早死亡，研究污染物如何进入和损伤人体将有助于减少疾病和死亡人数。虽然公共卫生专家通过统计学方法已经揭示了空气污染与疾病和死亡的关系，但是很少有科学家研究空气污染和疾病的直接关系。近日，德国马 ​		...展开全文c,NA,//weibo.com/1816365573/G3TxuryQc?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,13,#茂名新闻# 环境污染已经渗透到农村，我觉得主要还是靠村民意识和相关部门宣传以及提供解决方法。@信宜新闻眼,梁青海,//weibo.com/5200544957/G3QG0hd3X?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,14,"	  😟，去年还是""小河""，现在是洼地，那明年再见的时候会是……?@镇隆镇政府 @茂名市环保局 @镇隆上榔家园网 @镇隆国土 http://t.cn/z8yjS9T ​	",NA,//weibo.com/2033484434/G3TxqAJFW?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,15,		【溏心鸡蛋好不好】溏心鸡蛋的口感让很多人着迷，但这种吃法好吗？鸡蛋易受细菌污染，常见的致病菌是沙门氏菌。鸡蛋制品加热到71℃以上后，沙门氏菌基本被剿灭，蛋黄也凝固了，但如果蛋黄处于“溏心”状态，就无法有效灭菌。 ​		,震怒落雁胆怯,//weibo.com/6140545782/G3Txm7xFK?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,16,		高科技盆栽Broto，不需要土壤，也无需担心污染。Broto采用aeroponic技术，可以让花卉不需要土壤也能生存，全靠那些发光二极管来照顾植物，并且配备了一个系统可以显示植物的PH值，湿度，温度和养分。你是否也想弄一个不需要照顾的高科技盆栽呢？ ​		,菗隻煙,//weibo.com/2589302851/G3TwS0pys?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,17,		//@混沌与概率1997: 我也认为大规模养殖加工比散养原生态安全//@快乐派大鑫:现在是全中国食品安全最好的时候，没有之一。只有工业化的大规模养殖和加工是质量安全的保证，所谓的散养原生态=各种寄生虫+环境累积型重金属污染+宰杀运输储存过程中的各菌群感染。		,东北三环上,//weibo.com/1648195723/G3S5qvibU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,18,	  人造肉如果能降低成本+健康，我觉得大有前途。天然肉我觉得并不安全，诸如瘦肉精，抗生素，激素饲料鸡，疯牛病等各种潜在风险难以避免。香肠培根等各种肉类加工食品，肯定也都是用最便宜的肉做的，鬼知道都是什么肉？所以平常我不太敢吃。如果有低价人造肉，就可以放心食用香肠等好吃的食品了。 ​	,NA,//weibo.com/1411036644/G3TwszQrA?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,19,		感觉推荐这款城市隔离给身边朋友不下30遍了所以决定发粗来无限回购高中开始用到现在专门针对空气污染电脑辐射等轻薄不干不浮一点点提亮肤色不闪哑光			...展开全文c,进撃的大肥肉,//weibo.com/2441095904/G3Tws0BmS?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,20,		//@陕西勉县消防://@陕西汉中消防://@陕西消防:环境污染、噪音污染、资源浪费、安全隐患！春节燃放烟花爆竹应理性。		,終南山玉柱洞雲中子,//weibo.com/6389370355/G3lLFkwZu?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,21,	  1000万响的鞭炮见过吗，点燃后如同核弹爆炸 http://t.cn/RRRHKNk ​	,NA,//weibo.com/2422702681/G3Twhms4I?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,22,		摩羯都是乖孩子，把自己隔离在没有污染的世界里。摩羯纯净得你想象不到，过着简单的生活。喜欢一个人是真的喜欢，可以喜欢很久很久，发现对方变得自己不认识了，摩羯会毫不犹豫的头也不回把自己从那段回忆中抽离出来。他们不是胆小鬼只是太会保护自己，太清醒了。 ​		,是容无博之固cue,//weibo.com/6476626681/G3TwfjLZs?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,23,污染环境，拘留//@迟夙生律师://@国旗卫士V:这才有年味		,封锁越来越严了,//weibo.com/6362277942/G3RFmqWxB?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,24,	  台湾101大厦喜迎新春 http://t.cn/RReAQEB ​	,NA,//weibo.com/6450735811/G3Twe6ioW?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,25, 【开窗换气的最佳时间】一般来说，每天上午和下午应各开窗通风1次，每次不少于半小时。专家认为，上午9～11时、下午2～4时是开窗换气的最佳时间，因为这两个时间段内空气质量最好。另外，厨房是室内空气污染的重要来源，在做饭时要开启排气扇或抽油烟机，以及时排除有害气体。 ​		,咖啡加奶丿,//weibo.com/1633994530/G3Tw229Oa?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,26,		//@陕西汉中消防://@陕西消防:环境污染、噪音污染、资源浪费、安全隐患！春节燃放烟花爆竹应理性。		,陕西勉县消防,//weibo.com/6389370355/G3lLFkwZu?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,27,	  1000万响的鞭炮见过吗，点燃后如同核弹爆炸 http://t.cn/RRRHKNk ​	,NA,//weibo.com/5443843174/G3TvYaPQU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,28,		直至成伤、污染加剧，加上现在的环境、现在就为大家介绍几种十分方便的祛斑方法吧……【祛斑简易法赶走雀斑黑斑黄褐斑】“十个女子九个斑”；去给予……很多人都有一些斑点！ ​		,大神7acuh9wr6,//weibo.com/2177996854/G3TvQpUzo?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,29,		//@袁伟时: //@李仲伟律师: //@用户5092626174：一次不公正的司法判决，其恶果甚于十次犯罪，因为犯罪只是弄脏了一支水流，而错误的司法判决则是污染了整个水源。——培根		,ZHENGYIZHI_82980,//weibo.com/6422181736/G2vlb4yI2?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,30,	  【一名企业家的陨落，毁灭的不仅是个人小家，还连带着破碎了依附于该企业的千千万万职工的家！】#厦门东妮娅案# 江先路夫妻的命运，正是中国企业家命运的真实写照，若司法不公不被纠正、权力腐败不被扼制，未来将会有无数企业家、数不尽的职工重走他们的悲惨之路！#冤案申诉##民营企业家权益保护#  ​		...展开全文c,NA,//weibo.com/5512324220/G3TvP0xbG?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,31,#纳豆nado##你的声音豆国听# ID考古队员曲目 消愁污染曲库			...展开全文c,b考古队员,//weibo.com/5953262847/G3TvyFQ2e?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,32,		黄色的树林里分出两条路，可惜我不能同时去涉足，我在那路口久久伫立，我向着一条路极目望去，直到它消失在丛林深处。但我却选了另外一条路，它荒草萋萋，十分幽寂，			...展开全文c,流泪小鸡哭泣,//weibo.com/6053798180/G3TvmBEUb?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,33,		大年初一四，在楚大高速堵车。这么多车又浪费能源，又污染环境，还影响效率。 ​		,南诏逍遥王子,//weibo.com/5611882507/G3TuTEc3s?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,34,		狗年大吉营养每一天#江淮领秀醉美滁州# @滁州陈三 @滁州新鲜事 @定远身边事 //@明光发布:#随手拍明光# 无污染纯绿色食品#网络中国节-春节# @美好滁州,滁州市旅游局,//weibo.com/1249438765/G32NTb2ER?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,35,	  在乡镇和农村以前，也包括现在在家门口，攒一些土种上葱蒜和青菜（城里地贵&还有物业）逢年过节的时候可以作为配菜		...展开全文c,NA,//weibo.com/3834088823/G3TuOAGXo?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,36,		回复@安娜hanxueping:那厮，我估计是吧大炮仗敢拿在手上点火的主。//@安娜hanxueping:所以我就喜欢刀兄的温文儒雅的绅士风度，我猜我国弟@国爱米米 最喜欢放鞭炮//@柳叶刀客-消化科医生:本男子汉从小就不愿放鞭炮//@安娜hanxueping:我支持永远禁止燃放烟花爆竹，除了增加垃圾增加污染，就是增加被鞭炮		,柳叶刀客-消化科医生,//weibo.com/1649287405/G3RbVttiQ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,37,	  路上除了红灯就可以一直开，出去半天回来车位还在——这就是春节；五环内第一次禁止燃放烟花爆竹，终于可以安安静静地听听音乐、唠唠家常、看看电视了——这就是今年的春节。 ​	,NA,//weibo.com/1493758432/G3TuKaTrR?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,38,		有一种你说走我就不走的倔强叫柴，有一种精神污染也叫柴，柴犬真的有毒！我在@Weico微博客户端 领养了一只神烦小柴犬陪我刷微博，戳链接获得Weico: http://t.cn/RAPgR4n 你也可以拥有！ ​		,我要心情美美哒,//weibo.com/2812801787/G3Tul6NCP?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,39,		1.学院排名不对外公开（公开也不告诉你）。2.志不在此。3.嗯我打算光头读研。4.没有呀。5.不生，因为我是男的生不了。6.哪里哪里，你听说过精神污染吗。7.没工资，偶尔兼职。8.不去没空我要写代码看书练琴。9.没房子但是我有宿舍，没车但是我有ofo。		,整天在微博鉿鉿鉿鉿的不怕减寿吗,//weibo.com/5700379397/G3StJsBcb?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,40,	  来自酒桌上三姑六婆的拷问 ​​​​	,NA,//weibo.com/1937562241/G3TuhfWcD?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,41,		每说一句塑料普通话，地球上就多一分白色污染。为了保护地球环境，请说标准普通话！ ​		,温柔且坚定_,//weibo.com/6126894060/G3Tu8l2r7?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,42,		【眼药水开瓶4周就得扔】眼药水的“保鲜期”只有4周。眼科医生提醒，眼药水包装上的保质期通常指未开封的状态，一旦开封使用，如4周内未用完，应立即丢弃。眼药水开封后，保存环境发生了改变，药效会逐渐减弱；在使用时药液还可能被空气中的微生物污染，带来健康隐患。 ​		,孤单兴奋_77476,//weibo.com/6346425482/G3TtZy0tK?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,43,		//@陕西消防:环境污染、噪音污染、资源浪费、安全隐患！春节燃放烟花爆竹应理性。		,陕西佛坪消防,//weibo.com/6389370355/G3lLFkwZu?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,44,	  1000万响的鞭炮见过吗，点燃后如同核弹爆炸 http://t.cn/RRRHKNk ​	,NA,//weibo.com/5445725968/G3TtSpXpU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,45,		//@陕西汉中消防://@陕西消防:环境污染、噪音污染、资源浪费、安全隐患！春节燃放烟花爆竹应理性。		,陕西佛坪消防,//weibo.com/6389370355/G3lLFkwZu?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,46,	  1000万响的鞭炮见过吗，点燃后如同核弹爆炸 http://t.cn/RRRHKNk ​	,NA,//weibo.com/5445725968/G3TtQ1KXx?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,47,		像个魔咒，不知何时才能解除//@袁伟时://@李仲伟律师: //@用户5092626174：一次不公正的司法判决，其恶果甚于十次犯罪，因为犯罪只是弄脏了一支水流，而错误的司法判决则是污染了整个水源。——培根		,每天都会成为回忆,//weibo.com/6422181736/G2vlb4yI2?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,48,	  【一名企业家的陨落，毁灭的不仅是个人小家，还连带着破碎了依附于该企业的千千万万职工的家！】#厦门东妮娅案# 江先路夫妻的命运，正是中国企业家命运的真实写照，若司法不公不被纠正、权力腐败不被扼制，未来将会有无数企业家、数不尽的职工重走他们的悲惨之路！#冤案申诉##民营企业家权益保护#  ​		...展开全文c,NA,//weibo.com/1802093925/G3TtGzGNZ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,49,		【￥30】企鹅小巧可爱，做工精致，舒适不掉色不起球，内充优质PP棉环保无污染，送女朋友、小孩子最佳礼物！【赠运费险】 去领卷下单→http://t.cn/RRDz84i 如需要其他宝贝，自助找券神器→http://t.cn/RRDz846 ​		,省钱格格,//weibo.com/6348530099/G3TtDnP1I?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,50,#新鲜·逗趣# 一辆会吐烟圈的车，就是看着空气污染大了些……#超跑##秒拍# http://t.cn/RRDzQR1 ​		,钢炮爹九万,//weibo.com/1936400582/G3TtBzVvr?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,51,		【选录】【新船舶污染物排放标准下半年实施】环境保护部日前批准了《船舶水污染物排放控制标准》，将从7月1日起开始实施。新标准在名称、污染物范围等方面进行了修改，并增加了在饮用水水源保护区内不得排放生活污水的规定。 ​		,新闻联播选录与短评,//weibo.com/6490402987/G3TtADnE5?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,52,		感觉有些人还是不明白；涉及20类产品；【质检总局；微生物污染和标签不合格等项目为主要不合格原因；进口印度红茶检出稀土元素超标】此次发现的不合格食品来自47个国家或地区……男人说喜欢素颜是喜欢好看的素颜；中国茶业股份有限公司从印度进口的100千克印度红茶。品质不合格！ ​		,一S声叹息A,//weibo.com/2830637221/G3TsOh2H0?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,53,		病床上、未污染：随后闯荡社会！ ​		,der哥1号,//weibo.com/2293025301/G3TsGwzdZ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,54,		是值得练习的心理意象能力，——张怡筠；泥土车就因此擦身而过。全身都受污染：而拒绝不必要的心情污染！“谢谢、在心里微笑挥手：那些生活中恼人的状况。 http://t.cn/RGCU7cM ​		,大叔斩妖女,//weibo.com/1950858267/G3TsD3wRv?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,55,		大年间的北京胡同（14）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3TsruoQg?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,56,		当下在某些被中东邪教污染过的族群里正流行主动与汉文化切割的趋势，对以汉文化为主体的中华文化进行排斥，所有汉人都要警惕警惕再警惕！！！！//@V闪闪:这种一致反对主体民族最重要节日的群体认知堪称颠覆国家，是需要清理整治的族群，一部分煽动者应该定罪，个别人需要物理灭绝		,开车了请扶好下一站蛇精病院,//weibo.com/1645289855/G3uNYyfIc?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,57,	  个人不过春节，完全不是问题。一个群体拒绝过春节，并以此为族群认同的标志，是个值得注意的问题。一个族群高调反对过春节，并反复宣讲，以此作为脱离主体身份认同的旗帜，这是一个严重问题，需要紧急处理！ ​	,NA,//weibo.com/1233815940/G3Tsqz761?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,58,		【茼蒿营养价值高】茼蒿富含矿物质、胡萝卜素、蛋白质、膳食纤维、维生素C等，污染轻，营养丰，高水分，低热能。茼蒿食用部分为幼嫩茎叶，味道清香，可凉拌，也可荤素炒食，烧豆腐、做汤、做馅等，秋冬涮火锅食用也别具风味。 ​		,校园梦81010,//weibo.com/3948644780/G3TsniOfY?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,59,#中国赞#【央视调查：我们的旧手机去哪了？1吨手机可提炼150克黄金】专家介绍，一吨的手机可以提炼150克的黄金。世界上最优质的金矿，一吨的矿也只能提炼出50克左右的黄金。但目前手机回收行业最大的问题，就是缺乏正规的回收处理企业。南方沿海个别城市有小作坊用所谓的酸洗方式炼金，污染大气水源。. ​			...展开全文c,韩丽巍,//weibo.com/3798478781/G3Tshqv4i?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,60,		没鞭炮放确实不像过年，所以在农村过年比较有气氛。//@王海://@柳叶刀客-消化科医生:本男子汉从小就不愿放鞭炮//@安娜hanxueping:我支持永远禁止燃放烟花爆竹，除了增加垃圾增加污染，就是增加被鞭炮炸伤的危险		,老雕篆记,//weibo.com/1649287405/G3RbVttiQ?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,61,	  路上除了红灯就可以一直开，出去半天回来车位还在——这就是春节；五环内第一次禁止燃放烟花爆竹，终于可以安安静静地听听音乐、唠唠家常、看看电视了——这就是今年的春节。 ​	,NA,//weibo.com/2098161685/G3TsaAaQy?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,62,		【茼蒿营养价值高】茼蒿富含矿物质、胡萝卜素、蛋白质、膳食纤维、维生素C等，污染轻，营养丰，高水分，低热能。茼蒿食用部分为幼嫩茎叶，味道清香，可凉拌，也可荤素炒食，烧豆腐、做汤、做馅等，秋冬涮火锅食用也别具风味。 ​		,au_rea_940,//weibo.com/3975800822/G3Ts8j3Ku?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,63,		大年间的北京胡同（13）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3Ts3xbDu?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,64,#唐人街探案2##贾乃亮#吴京批娱乐圈造星乱象，小女孩给吴京送花，吴京开玩笑的说：不要进入影视圈哦，你那么漂亮进了会被污染的！其实现在娱乐圈小鲜肉黄子韬吴亦凡张艺兴等人，还是有一定实力的。女性的话比如郑爽自带热搜体质，热门说上就上，还出了书。所以说娱乐圈的事，当娱乐就好！ ​		,宦目孕uhzlP,//weibo.com/2746156227/G3Ts0zDJ8?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,65,"		//@山东环境:2月20日，扩散条件较好,预计,鲁西南以轻度污染为主,半岛,鲁南沿海以优良为主,其他地区以良为主, 首要污染物为PM10.		",潍坊环保,//weibo.com/3354394424/G3ujagEBw?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,66,	  【山东：发布环境空气质量形势预报】 污染过程提示：2月17日～2月19日，湿度较大，扩散条件较不利，我省中西部城市会有一次中至重度污染过程。请注意出行安全并注意防护。 http://t.cn/RRmIUyz ​	,NA,//weibo.com/3562276267/G3TrWsgq6?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,67,		高科技盆栽Broto，不需要土壤，也无需担心污染。Broto采用aeroponic技术，可以让花卉不需要土壤也能生存，全靠那些发光二极管来照顾植物，并且配备了一个系统可以显示植物的PH值，湿度，温度和养分。你是否也想弄一个不需要照顾的高科技盆栽呢？ ​		,思忖静谧可,//weibo.com/6336815737/G3TrR7yyU?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,68,		大年间的北京胡同（12）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3TrN0oRi?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,69,		【当父母对孩子的“喜怒无常”头痛不已时，也要低头看看自己了】是不是因为自己在工作、家庭等等遇到困难，带来的坏情绪间接地影响到宝宝，造成了孩子心灵上的“污染”，让他们也逐渐喜怒不定。如果是这样，爸爸妈妈们需要学着在宝宝面前控制自己的坏脾气，尽量冷静后再面对孩子。 ​		,史探御史,//weibo.com/5828043576/G3Tru5kWg?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,70,#中国赞#【世界卫生组织9条防癌提示】①不吃熏腌制食物。②不吃过热过硬、过焦过咸的食物，不喝过烫的水。③不吃发霉粮食及制品。④不用洗衣粉擦洗餐具、茶具或食物。⑤吃饭不要过饱，控制肉类的摄入量。⑥不吃被农药污染的蔬果。⑦不酗酒。⑧不吸烟。⑨每天开窗1至2小时。 ​		,yuzutita,//weibo.com/2022303171/G3TrteD4W?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,71,		大年间的北京胡同（11）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3Trpmeym?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,72,		大年间的北京胡同（10）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3Tr68wfN?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,73,		你们这些咖啡乐不清真，污染了清真害的清真人破了功上不了天堂可不得了，宗教局真是为“人民”服务呀。//@中科大胡不归: 牛牛牛		,曾不如,//weibo.com/5628164586/G3PMWapCT?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,74,	  西宁市夏都大道上的。水源国际洗浴。工作人员说这是清真的洗浴中心。说是受到宗教局的通知。咱们藏族的，和尚活佛。穿红袍的。一律不得在这里洗浴。。2018-02-18我们被拒绝在门口的时候非常非常的尴尬。希望大家，都转发一下免得大家被拒绝在门口。很尴尬转发 直接不要去 ​	,NA,//weibo.com/5299570171/G3Tr0f6Oe?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,75,		【苏梅岛】想象你此刻正拥有你一个苏梅岛的下午，抛开生活的压力，远离污染的空气，来到这里享受蓝天白云，享受一望无际的大海。那是多么惬意闲适的时光~ ​		,灭火器2772,//weibo.com/6368208338/G3TqXhwEp?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,76,		前日回民街钟鼓楼西安城墙西安夜景很美，白天根本没有蓝天，感觉雾霾污染比北京还严重 ​		,是王馨怡啊,//weibo.com/1844503611/G3TqW6B3M?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,77,		大年间的北京胡同（9）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3TqM6Rp5?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,78,"#LIKE音乐魔法滤镜#2.0,有利于空气污染物稀释、扩散和清除，可在室外正常活动。，穿衣指数:		",yaoyao361990,//weibo.com/6351141733/G3FOwAgAT?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,79,	  【转发抽iPhone X】LIKE短视频首创#LIKE音乐魔法滤镜#瞬间神穿越到酷炫舞台！自拍效果酷到爆！各大应用市场搜“LIKE短视频”立刻体验！ http://t.cn/RR3Orii ←猛戳下载更有数万红包等你来！ http://t.cn/RRB7JZW ​	,NA,//weibo.com/5979060100/G3TqChUz3?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,80,#中华人民共和国水污染防治法#第五十九条 船舶排放含油污水、生活污水，应当符合船舶污染物排放标准。从事海洋航运的船舶进入内河和港口的，应当遵守内河的船舶污染物排放标准。  船舶的残油、废油应当回收，禁止排入水体。  禁止向水体倾倒船舶垃圾。  船舶装载运输油类或者有毒货物，应当 ​			...展开全文c,枣庄环保,//weibo.com/3587107225/G3TqzjcTl?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,81,		【白开水也有保质期】很多家庭会在夏天准备个大玻璃杯凉白开水，认为这样卫生、方便。但夏季天热，空气湿度高，细菌繁殖快，凉白开放置时间不宜过长。无论常温或冷藏条件下，都不要超过2天，最好当天喝完。敞口放置时，要放在周围环境干净的地方，以免被污染。此外，切忌把放凉的水重新加热饮用。 ​		,沉鱼明亮思咏思,//weibo.com/6122595794/G3Tqu09WR?refer_flag=1001030103_
污染; 2018-02-19; 1; 10,82,		大年间的北京胡同（8）：2018年2月19日晚，多云间晴，6～-2度，东北风，微风，重度污染，手机拍于南锣鼓巷，东城区，北京。#随手拍# ​​​ http://t.cn/RYazyqq ​		,淡蓝色的心情,//weibo.com/68468794/G3TqsxpTo?refer_flag=1001030103_
